Time, Frequency, Amplitude, Offset, PhaseShift, Phase
0:00:00.06, 0.0, 0.0, 90.0, 0.0, 743.0609741210938
0:00:00.17, 0.0, 0.0, 90.0, 0.0, 743.7142944335938
0:00:00.27, 0.0, 0.0, 90.0, 0.0, 744.361328125
0:00:00.36, 0.0, 0.0, 90.0, 0.0, 744.9329833984375
0:00:00.47, 0.0, 0.0, 90.0, 0.0, 745.5863037109375
0:00:00.57, 0.0, 0.0, 90.0, 0.0, 746.2396240234375
0:00:00.67, 0.0, 0.0, 90.0, 0.0, 746.8866577148438
0:00:00.78, 0.0, 0.0, 90.0, 0.0, 747.5399780273438
0:00:00.88, 0.0, 0.0, 90.0, 0.0, 748.1932983398438
0:00:00.97, 0.0, 0.0, 90.0, 0.0, 748.7586669921875
0:00:01.07, 0.0, 0.0, 90.0, 0.0, 749.4119873046875
0:00:01.18, 0.0, 0.0, 90.0, 0.0, 750.0653076171875
0:00:01.28, 0.0, 0.0, 90.0, 0.0, 750.7123413085938
0:00:01.39, 0.0, 0.0, 90.0, 0.0, 751.3656616210938
0:00:01.49, 0.0, 0.0, 90.0, 0.0, 752.0189819335938
0:00:01.59, 0.0, 0.0, 90.0, 0.0, 752.666015625
0:00:01.68, 0.0, 0.0, 90.0, 0.0, 753.2376708984375
0:00:01.79, 0.0, 0.0, 90.0, 0.0, 753.8909912109375
0:00:01.89, 0.0, 0.0, 90.0, 0.0, 754.5443115234375
0:00:02.00, 0.0, 0.0, 90.0, 0.0, 755.1976318359375
0:00:02.10, 0.0, 0.0, 90.0, 0.0, 755.8446655273438
0:00:02.20, 0.0, 0.0, 90.0, 0.0, 756.4979858398438
0:00:02.29, 0.0, 0.0, 90.0, 0.0, 757.0696411132812
0:00:02.40, 0.0, 0.0, 90.0, 0.0, 757.7229614257812
0:00:02.50, 0.0, 0.0, 90.0, 0.0, 758.3762817382812
0:00:02.60, 0.0, 0.0, 90.0, 0.0, 759.0233154296875
0:00:02.71, 0.0, 0.0, 90.0, 0.0, 759.6766357421875
0:00:02.81, 0.0, 0.0, 90.0, 0.0, 760.3299560546875
0:00:02.90, 0.0, 0.0, 90.0, 0.0, 760.901611328125
0:00:03.01, 0.0, 0.0, 90.0, 0.0, 761.5486450195312
0:00:03.11, 0.0, 0.0, 90.0, 0.0, 762.2019653320312
0:00:03.21, 0.0, 0.0, 90.0, 0.0, 762.8552856445312
0:00:03.32, 0.0, 0.0, 90.0, 0.0, 763.5023193359375
0:00:03.42, 0.0, 0.0, 90.0, 0.0, 764.1556396484375
0:00:03.53, 0.0, 0.0, 90.0, 0.0, 764.8089599609375
0:00:03.62, 0.0, 0.0, 90.0, 0.0, 765.380615234375
0:00:03.72, 0.0, 0.0, 90.0, 0.0, 766.0276489257812
0:00:03.82, 0.0, 0.0, 90.0, 0.0, 766.6809692382812
0:00:03.93, 0.0, 0.0, 90.0, 0.0, 767.3342895507812
0:00:04.03, 0.0, 0.0, 90.0, 0.0, 767.9813232421875
0:00:04.13, 0.0, 0.0, 90.0, 0.0, 768.6346435546875
0:00:04.23, 0.0, 0.0, 90.0, 0.0, 769.206298828125
0:00:04.33, 0.0, 0.0, 90.0, 0.0, 769.859619140625
0:00:04.43, 0.0, 0.0, 90.0, 0.0, 770.5066528320312
0:00:04.54, 0.0, 0.0, 90.0, 0.0, 771.1599731445312
0:00:04.64, 0.0, 0.0, 90.0, 0.0, 771.8132934570312
0:00:04.74, 0.0, 0.0, 90.0, 0.0, 772.4666137695312
0:00:04.83, 0.0, 0.0, 90.0, 0.0, 773.031982421875
0:00:04.94, 0.0, 0.0, 90.0, 0.0, 773.685302734375
0:00:05.15, 0.0, 0.0, 90.0, 0.0, 774.9856567382812
0:00:05.25, 0.0, 0.0, 90.0, 0.0, 775.6389770507812
0:00:05.35, 0.0, 0.0, 90.0, 0.0, 776.2922973632812
